occurrence_id,decision_id,record_kind,source_term_or_construction,chosen_rendering,confidence,provisional,review_priority,please_double_check_question,unit_id,semantic_unit_id,part,chapter,section,source_path,source_line_start,source_line_end,source_byte_start,source_byte_end_exclusive,target_path,target_line_start,target_line_end,target_byte_start,target_byte_end_exclusive,target_printed_pages,reader_status,reader_artifact,reader_artifact_sha256,reader_profile,reader_printed_page,reader_assembled_pdf_page
pnb-Arab-PK:PNB-T086:OLP-0013-B006,pnb-Arab-PK:PNB-T086,terminology,axiomatic derivation; axiom; inference rule; metatheoretical handling,مسلّمی اخذ؛ مسلّمہ؛ استنباطی قاعدہ؛ ماورائے نظریاتی سنبھال,medium,true,high,"Do مسلّمی, مسلّمہ and استنباطی قاعدہ keep the axiom-versus-earlier-rule alternatives exhaustive, while ماورائے نظریاتی preserves the source’s ease/readability tradeoff?",OLP-0013,OLP-0013-B006,sets-functions-relations,relations,reflections,upstream/content/sets-functions-relations/relations/reflections.tex,41,55,1852,2787,translation/content/sets-functions-relations/relations/reflections.tex,39,52,2610,4075,,pending,,,,,
pnb-Arab-PK:PNB-T086:OLP-0064-B007,pnb-Arab-PK:PNB-T086,terminology,axiomatic derivation; axiom; inference rule; metatheoretical handling,مسلّمی اخذ؛ مسلّمہ؛ استنباطی قاعدہ؛ ماورائے نظریاتی سنبھال,medium,true,high,"Do مسلّمی, مسلّمہ and استنباطی قاعدہ keep the axiom-versus-earlier-rule alternatives exhaustive, while ماورائے نظریاتی preserves the source’s ease/readability tradeoff?",OLP-0064,OLP-0064-B007,first-order-logic,proof-systems,introduction,upstream/content/first-order-logic/proof-systems/introduction.tex,26,36,896,1609,translation/content/first-order-logic/proof-systems/introduction.tex,25,35,1224,2395,,pending,,,,,
pnb-Arab-PK:PNB-T086:OLP-0064-B009,pnb-Arab-PK:PNB-T086,terminology,axiomatic derivation; axiom; inference rule; metatheoretical handling,مسلّمی اخذ؛ مسلّمہ؛ استنباطی قاعدہ؛ ماورائے نظریاتی سنبھال,medium,true,high,"Do مسلّمی, مسلّمہ and استنباطی قاعدہ keep the axiom-versus-earlier-rule alternatives exhaustive, while ماورائے نظریاتی preserves the source’s ease/readability tradeoff?",OLP-0064,OLP-0064-B009,first-order-logic,proof-systems,introduction,upstream/content/first-order-logic/proof-systems/introduction.tex,50,71,2304,3557,translation/content/first-order-logic/proof-systems/introduction.tex,48,69,3509,5446,,pending,,,,,
pnb-Arab-PK:PNB-T086:OLP-0065-B006,pnb-Arab-PK:PNB-T086,terminology,axiomatic derivation; axiom; inference rule; metatheoretical handling,مسلّمی اخذ؛ مسلّمہ؛ استنباطی قاعدہ؛ ماورائے نظریاتی سنبھال,medium,true,high,"Do مسلّمی, مسلّمہ and استنباطی قاعدہ keep the axiom-versus-earlier-rule alternatives exhaustive, while ماورائے نظریاتی preserves the source’s ease/readability tradeoff?",OLP-0065,OLP-0065-B006,first-order-logic,proof-systems,seqeunt-calculus,upstream/content/first-order-logic/proof-systems/sequent-calculus.tex,15,35,273,1462,translation/content/first-order-logic/proof-systems/sequent-calculus.tex,15,35,276,2037,,pending,,,,,
pnb-Arab-PK:PNB-T086:OLP-0068-B005,pnb-Arab-PK:PNB-T086,terminology,axiomatic derivation; axiom; inference rule; metatheoretical handling,مسلّمی اخذ؛ مسلّمہ؛ استنباطی قاعدہ؛ ماورائے نظریاتی سنبھال,medium,true,high,"Do مسلّمی, مسلّمہ and استنباطی قاعدہ keep the axiom-versus-earlier-rule alternatives exhaustive, while ماورائے نظریاتی preserves the source’s ease/readability tradeoff?",OLP-0068,OLP-0068-B005,first-order-logic,proof-systems,axiomatic-deduction,upstream/content/first-order-logic/proof-systems/axiomatic-deduction.tex,13,13,242,289,translation/content/first-order-logic/proof-systems/axiomatic-deduction.tex,13,13,242,292,,pending,,,,,
pnb-Arab-PK:PNB-T086:OLP-0068-B006,pnb-Arab-PK:PNB-T086,terminology,axiomatic derivation; axiom; inference rule; metatheoretical handling,مسلّمی اخذ؛ مسلّمہ؛ استنباطی قاعدہ؛ ماورائے نظریاتی سنبھال,medium,true,high,"Do مسلّمی, مسلّمہ and استنباطی قاعدہ keep the axiom-versus-earlier-rule alternatives exhaustive, while ماورائے نظریاتی preserves the source’s ease/readability tradeoff?",OLP-0068,OLP-0068-B006,first-order-logic,proof-systems,axiomatic-deduction,upstream/content/first-order-logic/proof-systems/axiomatic-deduction.tex,15,36,290,1387,translation/content/first-order-logic/proof-systems/axiomatic-deduction.tex,15,37,293,2104,,pending,,,,,
pnb-Arab-PK:PNB-T086:OLP-0068-B008,pnb-Arab-PK:PNB-T086,terminology,axiomatic derivation; axiom; inference rule; metatheoretical handling,مسلّمی اخذ؛ مسلّمہ؛ استنباطی قاعدہ؛ ماورائے نظریاتی سنبھال,medium,true,high,"Do مسلّمی, مسلّمہ and استنباطی قاعدہ keep the axiom-versus-earlier-rule alternatives exhaustive, while ماورائے نظریاتی preserves the source’s ease/readability tradeoff?",OLP-0068,OLP-0068-B008,first-order-logic,proof-systems,axiomatic-deduction,upstream/content/first-order-logic/proof-systems/axiomatic-deduction.tex,46,64,1853,2959,translation/content/first-order-logic/proof-systems/axiomatic-deduction.tex,47,66,2792,4363,,pending,,,,,
pnb-Arab-PK:PNB-T086:OLP-0068-B009,pnb-Arab-PK:PNB-T086,terminology,axiomatic derivation; axiom; inference rule; metatheoretical handling,مسلّمی اخذ؛ مسلّمہ؛ استنباطی قاعدہ؛ ماورائے نظریاتی سنبھال,medium,true,high,"Do مسلّمی, مسلّمہ and استنباطی قاعدہ keep the axiom-versus-earlier-rule alternatives exhaustive, while ماورائے نظریاتی preserves the source’s ease/readability tradeoff?",OLP-0068,OLP-0068-B009,first-order-logic,proof-systems,axiomatic-deduction,upstream/content/first-order-logic/proof-systems/axiomatic-deduction.tex,66,68,2960,3172,translation/content/first-order-logic/proof-systems/axiomatic-deduction.tex,68,70,4364,4630,,pending,,,,,
pnb-Arab-PK:PNB-T086:OLP-0068-B010,pnb-Arab-PK:PNB-T086,terminology,axiomatic derivation; axiom; inference rule; metatheoretical handling,مسلّمی اخذ؛ مسلّمہ؛ استنباطی قاعدہ؛ ماورائے نظریاتی سنبھال,medium,true,high,"Do مسلّمی, مسلّمہ and استنباطی قاعدہ keep the axiom-versus-earlier-rule alternatives exhaustive, while ماورائے نظریاتی preserves the source’s ease/readability tradeoff?",OLP-0068,OLP-0068-B010,first-order-logic,proof-systems,axiomatic-deduction,upstream/content/first-order-logic/proof-systems/axiomatic-deduction.tex,70,81,3173,3921,translation/content/first-order-logic/proof-systems/axiomatic-deduction.tex,72,82,4631,5818,,pending,,,,,
pnb-Arab-PK:PNB-T087:OLP-0064-B008,pnb-Arab-PK:PNB-T087,terminology,natural deduction; truth tree or tableaux proof; sequent calculus; resolution method; tree-shaped dependency,فطری استنباط؛ صداقتی درخت یا تابلو ثبوت؛ سیکوئنٹ حساب؛ ریزولیوشن دا طریقہ؛ درختی انحصار,medium,true,high,"Are فطری استنباط, صداقتی درخت/تابلو, سیکوئنٹ حساب and ریزولیوشن recognizable and distinct, with the sequence/tree dependency contrast still clear?",OLP-0064,OLP-0064-B008,first-order-logic,proof-systems,introduction,upstream/content/first-order-logic/proof-systems/introduction.tex,38,48,1610,2303,translation/content/first-order-logic/proof-systems/introduction.tex,37,46,2396,3508,,pending,,,,,
pnb-Arab-PK:PNB-T087:OLP-0064-B009,pnb-Arab-PK:PNB-T087,terminology,natural deduction; truth tree or tableaux proof; sequent calculus; resolution method; tree-shaped dependency,فطری استنباط؛ صداقتی درخت یا تابلو ثبوت؛ سیکوئنٹ حساب؛ ریزولیوشن دا طریقہ؛ درختی انحصار,medium,true,high,"Are فطری استنباط, صداقتی درخت/تابلو, سیکوئنٹ حساب and ریزولیوشن recognizable and distinct, with the sequence/tree dependency contrast still clear?",OLP-0064,OLP-0064-B009,first-order-logic,proof-systems,introduction,upstream/content/first-order-logic/proof-systems/introduction.tex,50,71,2304,3557,translation/content/first-order-logic/proof-systems/introduction.tex,48,69,3509,5446,,pending,,,,,
pnb-Arab-PK:PNB-T087:OLP-0065-B005,pnb-Arab-PK:PNB-T087,terminology,natural deduction; truth tree or tableaux proof; sequent calculus; resolution method; tree-shaped dependency,فطری استنباط؛ صداقتی درخت یا تابلو ثبوت؛ سیکوئنٹ حساب؛ ریزولیوشن دا طریقہ؛ درختی انحصار,medium,true,high,"Are فطری استنباط, صداقتی درخت/تابلو, سیکوئنٹ حساب and ریزولیوشن recognizable and distinct, with the sequence/tree dependency contrast still clear?",OLP-0065,OLP-0065-B005,first-order-logic,proof-systems,seqeunt-calculus,upstream/content/first-order-logic/proof-systems/sequent-calculus.tex,13,13,239,272,translation/content/first-order-logic/proof-systems/sequent-calculus.tex,13,13,239,275,,pending,,,,,
pnb-Arab-PK:PNB-T087:OLP-0065-B006,pnb-Arab-PK:PNB-T087,terminology,natural deduction; truth tree or tableaux proof; sequent calculus; resolution method; tree-shaped dependency,فطری استنباط؛ صداقتی درخت یا تابلو ثبوت؛ سیکوئنٹ حساب؛ ریزولیوشن دا طریقہ؛ درختی انحصار,medium,true,high,"Are فطری استنباط, صداقتی درخت/تابلو, سیکوئنٹ حساب and ریزولیوشن recognizable and distinct, with the sequence/tree dependency contrast still clear?",OLP-0065,OLP-0065-B006,first-order-logic,proof-systems,seqeunt-calculus,upstream/content/first-order-logic/proof-systems/sequent-calculus.tex,15,35,273,1462,translation/content/first-order-logic/proof-systems/sequent-calculus.tex,15,35,276,2037,,pending,,,,,
pnb-Arab-PK:PNB-T087:OLP-0065-B007,pnb-Arab-PK:PNB-T087,terminology,natural deduction; truth tree or tableaux proof; sequent calculus; resolution method; tree-shaped dependency,فطری استنباط؛ صداقتی درخت یا تابلو ثبوت؛ سیکوئنٹ حساب؛ ریزولیوشن دا طریقہ؛ درختی انحصار,medium,true,high,"Are فطری استنباط, صداقتی درخت/تابلو, سیکوئنٹ حساب and ریزولیوشن recognizable and distinct, with the sequence/tree dependency contrast still clear?",OLP-0065,OLP-0065-B007,first-order-logic,proof-systems,seqeunt-calculus,upstream/content/first-order-logic/proof-systems/sequent-calculus.tex,37,50,1463,2107,translation/content/first-order-logic/proof-systems/sequent-calculus.tex,37,50,2038,2869,,pending,,,,,
pnb-Arab-PK:PNB-T087:OLP-0065-B008,pnb-Arab-PK:PNB-T087,terminology,natural deduction; truth tree or tableaux proof; sequent calculus; resolution method; tree-shaped dependency,فطری استنباط؛ صداقتی درخت یا تابلو ثبوت؛ سیکوئنٹ حساب؛ ریزولیوشن دا طریقہ؛ درختی انحصار,medium,true,high,"Are فطری استنباط, صداقتی درخت/تابلو, سیکوئنٹ حساب and ریزولیوشن recognizable and distinct, with the sequence/tree dependency contrast still clear?",OLP-0065,OLP-0065-B008,first-order-logic,proof-systems,seqeunt-calculus,upstream/content/first-order-logic/proof-systems/sequent-calculus.tex,52,56,2108,2404,translation/content/first-order-logic/proof-systems/sequent-calculus.tex,52,56,2870,3249,,pending,,,,,
pnb-Arab-PK:PNB-T087:OLP-0065-B009,pnb-Arab-PK:PNB-T087,terminology,natural deduction; truth tree or tableaux proof; sequent calculus; resolution method; tree-shaped dependency,فطری استنباط؛ صداقتی درخت یا تابلو ثبوت؛ سیکوئنٹ حساب؛ ریزولیوشن دا طریقہ؛ درختی انحصار,medium,true,high,"Are فطری استنباط, صداقتی درخت/تابلو, سیکوئنٹ حساب and ریزولیوشن recognizable and distinct, with the sequence/tree dependency contrast still clear?",OLP-0065,OLP-0065-B009,first-order-logic,proof-systems,seqeunt-calculus,upstream/content/first-order-logic/proof-systems/sequent-calculus.tex,58,65,2405,2903,translation/content/first-order-logic/proof-systems/sequent-calculus.tex,58,64,3250,4024,,pending,,,,,
pnb-Arab-PK:PNB-T087:OLP-0066-B005,pnb-Arab-PK:PNB-T087,terminology,natural deduction; truth tree or tableaux proof; sequent calculus; resolution method; tree-shaped dependency,فطری استنباط؛ صداقتی درخت یا تابلو ثبوت؛ سیکوئنٹ حساب؛ ریزولیوشن دا طریقہ؛ درختی انحصار,medium,true,high,"Are فطری استنباط, صداقتی درخت/تابلو, سیکوئنٹ حساب and ریزولیوشن recognizable and distinct, with the sequence/tree dependency contrast still clear?",OLP-0066,OLP-0066-B005,first-order-logic,proof-systems,natural-deduction,upstream/content/first-order-logic/proof-systems/natural-deduction.tex,13,13,240,270,translation/content/first-order-logic/proof-systems/natural-deduction.tex,13,13,240,276,,pending,,,,,
pnb-Arab-PK:PNB-T087:OLP-0066-B006,pnb-Arab-PK:PNB-T087,terminology,natural deduction; truth tree or tableaux proof; sequent calculus; resolution method; tree-shaped dependency,فطری استنباط؛ صداقتی درخت یا تابلو ثبوت؛ سیکوئنٹ حساب؛ ریزولیوشن دا طریقہ؛ درختی انحصار,medium,true,high,"Are فطری استنباط, صداقتی درخت/تابلو, سیکوئنٹ حساب and ریزولیوشن recognizable and distinct, with the sequence/tree dependency contrast still clear?",OLP-0066,OLP-0066-B006,first-order-logic,proof-systems,natural-deduction,upstream/content/first-order-logic/proof-systems/natural-deduction.tex,15,31,271,1369,translation/content/first-order-logic/proof-systems/natural-deduction.tex,15,29,277,1932,,pending,,,,,
pnb-Arab-PK:PNB-T087:OLP-0066-B007,pnb-Arab-PK:PNB-T087,terminology,natural deduction; truth tree or tableaux proof; sequent calculus; resolution method; tree-shaped dependency,فطری استنباط؛ صداقتی درخت یا تابلو ثبوت؛ سیکوئنٹ حساب؛ ریزولیوشن دا طریقہ؛ درختی انحصار,medium,true,high,"Are فطری استنباط, صداقتی درخت/تابلو, سیکوئنٹ حساب and ریزولیوشن recognizable and distinct, with the sequence/tree dependency contrast still clear?",OLP-0066,OLP-0066-B007,first-order-logic,proof-systems,natural-deduction,upstream/content/first-order-logic/proof-systems/natural-deduction.tex,33,58,1370,3102,translation/content/first-order-logic/proof-systems/natural-deduction.tex,31,55,1933,4631,,pending,,,,,
pnb-Arab-PK:PNB-T087:OLP-0066-B008,pnb-Arab-PK:PNB-T087,terminology,natural deduction; truth tree or tableaux proof; sequent calculus; resolution method; tree-shaped dependency,فطری استنباط؛ صداقتی درخت یا تابلو ثبوت؛ سیکوئنٹ حساب؛ ریزولیوشن دا طریقہ؛ درختی انحصار,medium,true,high,"Are فطری استنباط, صداقتی درخت/تابلو, سیکوئنٹ حساب and ریزولیوشن recognizable and distinct, with the sequence/tree dependency contrast still clear?",OLP-0066,OLP-0066-B008,first-order-logic,proof-systems,natural-deduction,upstream/content/first-order-logic/proof-systems/natural-deduction.tex,60,75,3103,3841,translation/content/first-order-logic/proof-systems/natural-deduction.tex,57,73,4632,5612,,pending,,,,,
